id,longitude,latitude,walk_subway(m),walk_bus(m),car_airport(m)
1196971045286992063,-73.9879429,40.71824549999999,62,,14828.0
1196971303099836257,-73.9568403,40.7448909,494,566.0,10845.0
1196973839793088515,-73.97303,40.79364,103,57.0,14247.0
1204771167699076347,-73.9508975,40.6498838,226,138.0,24253.0
1205037267836955281,-73.98366243421384,40.76499922420812,403,149.0,14770.0
1205042267607786934,-73.92139,40.70675,187,312.0,10641.0
1205048660046515301,-73.90873209861684,40.6799244080828,424,271.0,18999.0
1205049196183731564,-73.91051,40.6779,148,,18700.0
1205056344990896189,-73.92103412936756,40.70660837381536,261,335.0,10517.0
1196974278615670318,-73.9721295,40.75465899999999,362,69.0,13833.0
1197041310752427776,-73.9176281,40.744428,203,260.0,7046.0
1197069668924931193,-73.93369053784883,40.84898710459606,66,24.0,14467.0
1197074985686013715,-74.0021651,40.72629269999999,192,140.0,16330.0
1197101749992180941,-73.94277772045827,40.79466587111811,207,110.0,10745.0
1197166479464460452,-73.90394,40.84463,1109,,15694.0
1197179275483826957,-73.96853,40.79451,564,336.0,13952.0
1192680944233810638,-73.98047369324537,40.74237908259892,405,65.0,13726.0
1198004382087812087,-73.92862898813429,40.68704682636784,848,136.0,20648.0
1198100494592953253,-73.93873,40.66029,1336,,22017.0
1198500125276158572,-73.93569,40.69971,362,272.0,11856.0
1198752324486006811,-73.90775,40.7751,535,876.0,4284.0
1198811777002173044,-73.9810571,40.7550775,341,130.0,14288.0
1198827262061105728,-73.85216651246621,40.697410518084695,477,439.0,13629.0
1198836111913663506,-73.95820661806266,40.66907635592256,229,86.0,23111.0
1205066411396278345,-73.92124,40.70679,198,300.0,10652.0
1205073442837466959,-73.92112,40.70665,192,307.0,10646.0
1205140193812403320,-73.90108,40.8324,1065,280.0,14345.0
1205407005547534596,-73.99054549634457,40.65874736730056,1068,371.0,28419.0
1205444048123935112,-73.99191,40.76738,928,254.0,15346.0
1199223583280378178,-73.98021469999999,40.6821152,229,105.0,17130.0
1199316153670600111,-73.93970204238919,40.82256065934113,819,168.0,12286.0
1199474355907371585,-73.81897,40.67439,1576,1015.0,7112.0
1199659642466549233,-73.98106,40.75508,341,130.0,14287.0
1199664142068108422,-73.98106,40.75508,341,,14287.0
1199925122294872339,-73.94862963920168,40.68635086155463,773,127.0,15258.0
1197192193855074712,-73.95675677567176,40.73456186090097,504,95.0,11079.0
1197202407680659490,-73.9913146,40.7105921,453,,16145.0
1197239116836336271,-73.982584,40.761427,149,130.0,14497.0
1197265023578360161,-74.00977,40.70739,94,215.0,17128.0
1197284752024889416,-73.99186,40.76127,673,,16088.0
1197301200332876597,-73.9414657,40.6689062,96,,22150.0
1197553209237863604,-73.87673383857786,40.88072295471069,821,66.0,20024.0
1197671862542343289,-73.96312150000001,40.77731470000001,683,58.0,13940.0
1205761267577581112,-73.96147396791766,40.79826181073371,338,66.0,12574.0
1205846917993439171,-73.91398153739324,40.68654126568813,285,94.0,19012.0
1205856768223692759,-73.95413652062416,40.65596404653931,385,158.0,24142.0
1205882392275820490,-73.91418,40.68633,256,,19041.0
1205964796674918300,-73.99515165381813,40.73920063969987,166,69.0,15008.0
1206087775759046433,-73.95479667931795,40.60931581836721,391,93.0,23629.0
1197713677525733501,-73.9917001,40.67034750000001,213,77.0,21400.0
1197714063298372139,-73.9879429,40.71824549999999,62,65.0,14828.0
1197752800400457659,-73.85660368813531,40.67548215844648,560,718.0,9922.0
1197797780686528978,-73.99488061112811,40.718210967584064,128,67.0,15127.0
1197856347393328934,-74.01041,40.67401,1601,137.0,29438.0
1197859177973871671,-73.92315,40.74525,222,635.0,7541.0
1206400888255924929,-73.81376349178841,40.73779481134336,3060,166.0,8884.0
1199986812961212112,-73.9679647,40.684923,313,85.0,15013.0
1200041523589313376,-73.92439,40.64357,2295,152.0,22972.0
1200095554682154611,-73.78166,40.68012,3383,813.0,6922.0
1200238572259388527,-73.73078089130517,40.65559714518065,7964,423.0,9192.0
1200272569093940741,-73.88234860884874,40.83922250615316,233,166.0,14550.0
1200992643181522271,-73.83742649999999,40.6511722,2425,3771.0,10450.0
1201021216831769703,-73.9338655,40.6969674,162,240.0,12403.0
1201240426079642960,-73.84672394244932,40.785982373212015,3710,153.0,8544.0
1201356664154626666,-73.9661799,40.7552414,420,119.0,13257.0
1201356959261424659,-73.9661799,40.7552414,420,119.0,13257.0
1206481896594390866,-73.82463176739034,40.762949187396806,812,333.0,6552.0
1206574535966326192,-73.96181,40.77253,253,204.0,14077.0
1206599900300233850,-73.83742649999999,40.6511722,2425,3771.0,10450.0
1206606432001246647,-73.8247270609607,40.76382002597684,864,343.0,6251.0
1206607624557111677,-73.82277362454609,40.76260104641513,816,276.0,6535.0
1206607880457066001,-73.83742649999999,40.6511722,2425,3771.0,10450.0
1206638234808543597,-73.94917711615562,40.79686038854933,409,56.0,11267.0
1206646876876751990,-74.00272,40.73231,177,118.0,17320.0
1201396044908809476,-73.96274196256562,40.584757975413126,1036,,24061.0
1201402452557052662,-73.95713099999999,40.7330157,397,,10971.0
1201430587365403850,-73.97911,40.73951,698,152.0,13522.0
1201494697567501603,-73.98517,40.72195,477,76.0,14675.0
1201497791734624120,-73.96836,40.68697,264,68.0,14783.0
1201732576038059006,-73.94114993462037,40.59193516161217,1451,149.0,22836.0
1201763683180096780,-73.92959,40.66886,313,124.0,20515.0
1201805249658735257,-73.94269,40.69463,809,94.0,13066.0
1206794730066104766,-73.8527066401089,40.810059713857335,3631,462.0,16179.0
1210072001477754899,-74.13560082536355,40.629137746116896,7597,76.0,19306.0
1210154367185131474,-73.90296431081245,40.63359573537386,2087,73.0,15916.0
1210195897677380303,-73.9888604182499,40.77329572771694,799,320.0,15177.0
1210344755949601767,-73.9708,40.68807,522,114.0,14837.0
1210376505050084910,-73.94707,40.78989,111,105.0,12583.0
1210389969928838331,-74.13564,40.62764,7652,198.0,19381.0
1210405344971565733,-74.13362578695815,40.629325766803134,7506,478.0,19570.0
1210411941311186494,-73.9413004141555,40.83420850857989,239,86.0,13643.0
1210615469034170115,-73.92820376931152,40.7638509,381,1397.0,5635.0
1207237382385354348,-73.91803650476928,40.76560409897587,358,695.0,4993.0
1207253678620673118,-74.00857023638197,40.704618337796624,378,50.0,16996.0
1207287715537380602,-73.83474006547661,40.693436331589815,467,253.0,10035.0
1201829528892562305,-73.94837,40.65558,273,210.0,23185.0
1202074411142206871,-73.9570418,40.7718532,379,181.0,14068.0
1202280416181729899,-73.99412,40.7451,214,98.0,14619.0
1207354160354048378,-73.9672322,40.7545613,523,,13374.0
1207387145759617094,-73.9672322,40.7545613,523,210.0,13374.0
1207455129932342740,-73.98852315536718,40.762563621275206,286,136.0,15156.0
1207507693046187578,-73.99491,40.72154,205,128.0,15321.0
1210985381930563242,-73.91414533871615,40.756225177819374,124,,5937.0
1211051853015973270,-73.74182119999999,40.7142716,4025,103.0,14888.0
1211075863285668785,-73.9178879,40.6400677,1806,212.0,17553.0
1211209752256027824,-73.88800177040866,40.67763639544248,435,92.0,18788.0
1211253830721220762,-74.01785821419386,40.63470009387774,723,112.0,30314.0
1211440603017197851,-73.94153,40.70185,259,111.0,12198.0
1211450180362619428,-73.9570418,40.7718532,379,181.0,14068.0
1211450411456895613,-73.98349379999999,40.7029128,453,273.0,15225.0
1207515697807688165,-73.99444299999999,40.7214087,185,108.0,15055.0
1207519278056487318,-73.91499519707135,40.679441200645606,332,201.0,19161.0
1207548217188818523,-73.99045,40.7193,209,12.0,14551.0
1207585830368402592,-73.93301,40.85374,479,111.0,15177.0
1211527213766088409,-73.96645699999999,40.7546241,513,171.0,13561.0
1211539828374899678,-73.9793838107597,40.73604650248864,692,102.0,14286.0
1207806421010100811,-73.98709,40.74663,302,141.0,13749.0
1207853186170107041,-74.0084579171047,40.603156220500416,876,60.0,30371.0
1202281667370725866,-73.99412,40.7451,214,98.0,14619.0
1202348834470237181,-73.94228947220135,40.684842437394416,678,132.0,14405.0
1202485121125019732,-73.87713,40.75079,269,726.0,3184.0
1202758098779011307,-73.95663672981912,40.802457618110445,291,,11879.0
1202792274113175634,-73.95641812325435,40.80229928066863,311,70.0,11853.0
1202840148643068975,-73.94968999999999,40.6756968,605,92.0,15948.0
1202855728088668360,-73.91277,40.68022,399,123.0,18766.0
1202858312395834138,-73.94968999999999,40.6756968,605,92.0,15948.0
1202874477964231897,-73.94344323996333,40.82517196156755,85,19.0,12461.0
1207860637535148946,-73.95603625092441,40.7358033797513,579,103.0,11406.0
1207896540094942291,-73.9307007,40.6981255,317,158.0,11753.0
1207958356004096911,-73.9596,40.76668,277,87.0,13376.0
1207961923628995720,-73.92023722210324,40.689429552750426,256,129.0,19627.0
1207976838916835904,-73.92005658976662,40.68743470050334,375,187.0,19634.0
1208036120501815502,-73.941975,40.836668,224,95.0,14268.0
1208074634862528983,-74.02443,40.63587,159,254.0,30960.0
1208074934904626929,-73.9569948,40.7659072,497,132.0,13575.0
1202875708853118916,-73.97898340393873,40.74073725855611,570,69.0,13341.0
1202876770330689873,-73.93998,40.80859,761,114.0,10204.0
1202954717657524854,-73.90479262811601,40.63708537534536,1602,211.0,16147.0
1203013581191133386,-73.9450902,40.8087656,130,5.0,10468.0
1203101908839088892,-73.96666499999999,40.765429,156,69.0,13411.0
1203223866662961187,-73.9437715702874,40.67757260887733,524,82.0,21554.0
1203564246582112713,-73.98696149999999,40.7347382,326,96.0,14745.0
1211608172160011490,-73.8533593458936,40.68837204057643,784,166.0,11233.0
1211632114992944986,-73.966037,40.6951341,940,107.0,13508.0
1211672157763868406,-73.95839831335032,40.76546408100704,503,100.0,13657.0
1211677338133559626,-73.82301238929557,40.764394218755314,1075,57.0,6406.0
1211758820311009120,-73.99627,40.76088,747,213.0,15218.0
1211771041566767986,-73.93270262944246,40.65875258350342,1397,,21748.0
1208084207760074124,-73.98894735619452,40.74782143746315,233,5.0,13914.0
1208096226725190104,-73.93828,40.65995,1384,,22052.0
1208097123799971126,-73.98512667021662,40.76955570506142,393,80.0,14603.0
1208099973553742658,-73.96851953937735,40.710256144390215,963,74.0,13981.0
1208183506604880870,-73.95029,40.6433,330,134.0,24927.0
1208353706940091969,-73.81328049931186,40.73673680944147,3212,316.0,9058.0
1208543720182634795,-73.81327183757745,40.73661861279054,3903,329.0,9071.0
1208622670943587365,-73.96724400167136,40.75576720427548,313,182.0,13150.0
1208640642572493071,-73.96058,40.67118,332,80.0,16414.0
1203607162308243976,-73.92811,40.68882,602,39.0,20390.0
1203665176351727628,-73.9384161,40.8153693,336,194.0,10715.0
1203710607479353731,-73.99186,40.76127,673,,16088.0
1203866180302079266,-73.9451026221051,40.677352841889736,649,117.0,21666.0
1203920929030589683,-73.95872440000001,40.6087801,95,71.0,24524.0
1203936636043065935,-73.87939,40.72835,1487,,9382.0
1203960244971828790,-73.95412217311365,40.70909892978902,391,192.0,11794.0
1204302723720539452,-73.98576,40.69376,242,135.0,15833.0
1204306234368960777,-73.93999,40.8457,200,57.0,16501.0
1208666089545224059,-73.76151277635995,40.695585491407776,3118,7.0,8754.0
1211817562712075496,-73.89581,40.76731,2408,325.0,2669.0
1212264314233147082,-73.95183,40.70743,198,85.0,12088.0
1212269139895265215,-73.9425392,40.6922442,837,52.0,13082.0
1212276901648969170,-73.95220778486647,40.70616301557611,162,63.0,11961.0
1212288924457892432,-73.87679,40.66908,845,67.0,11747.0
1212347649197198907,-73.83092,40.75445,764,206.0,6330.0
1212347883190844815,-73.96138118949274,40.76182094422217,580,96.0,12746.0
1212360154333639901,-73.98170700492841,40.78063393064263,249,54.0,17082.0
1212435254401889413,-73.9747154,40.6759295,363,42.0,24743.0
1208771172890765736,-73.9790194,40.74395639999999,411,60.0,13429.0
1208795441380509881,-73.9928,40.72263,298,132.0,15186.0
1208854716995723501,-73.93214406377777,40.67151758726096,508,175.0,20676.0
1208916458454949106,-73.85654374825592,40.74611900327366,863,340.0,6644.0
1209084126239624286,-73.93054,40.76119,703,1593.0,5976.0
1209393633569416487,-74.00102,40.71919,71,215.0,15727.0
1204321560216273846,-73.94455585497296,40.80984807308409,283,67.0,10979.0
1204336780713356924,-73.97334943152498,40.69275624747391,833,155.0,14489.0
1204422788764652410,-73.94552630842239,40.80768840295795,24,50.0,10569.0
1204424191855903551,-73.94448358973396,40.809955545814006,297,52.0,10978.0
1204424467253452631,-73.93404,40.7978,1021,,9956.0
1204425369999207217,-73.94591,40.80778,45,55.0,10276.0
1204609949048309710,-73.91852092491473,40.738212946887856,607,188.0,7515.0
1214351541513386808,-73.98696,40.73474,326,96.0,14745.0
1214466941250847143,-74.01123175074645,40.70287773506666,205,107.0,19398.0
1209395778771475659,-74.00079040505949,40.71892942891156,87,249.0,15693.0
1209676112847837893,-73.91854,40.68917,485,191.0,19784.0
1212477898608171624,-73.7320991,40.69742979999999,5414,568.0,12845.0
1212582611903151441,-73.9615161030045,40.76163435695118,587,103.0,12746.0
1212624750680299519,-73.99180349687887,40.68265023709019,504,213.0,17556.0
1212893880121060294,-73.99702,40.75014,489,278.0,14962.0
1212974872781808273,-73.96162332903118,40.65375408160454,178,47.0,18368.0
1213027158255885149,-74.00083,40.73355,177,146.0,16983.0
1213078962610312802,-73.99907810057928,40.75083767541089,746,173.0,14981.0
1213137843027383282,-73.9697,40.7537,584,133.0,13920.0
1213210056918462988,-73.93415912823562,40.64942193817285,1748,278.0,22915.0
1213242300952170356,-73.99337440427789,40.686277495265216,275,115.0,17512.0
1209762126227348383,-73.9764902817189,40.743448803270994,586,58.0,12983.0
1210002564144340543,-73.7543169417895,40.69088283146269,4155,237.0,8636.0
1210054863016150123,-73.9211027,40.6949838,566,326.0,12255.0
1214471070419041932,-73.98221699999999,40.7563378,306,93.0,14095.0
1214478155363843346,-73.9896255,40.7347326,52,,14911.0
1214478558280402548,-73.9896255,40.7347326,52,36.0,14911.0
1214478928294155994,-73.9896255,40.7347326,52,36.0,14911.0
1214479406267736723,-73.9896255,40.7347326,52,36.0,14911.0
1218841378662582872,-73.94437,40.82808,478,126.0,13057.0
1218845399095529002,-73.98229,40.74918,465,122.0,13404.0
1214480664229985253,-73.9509628,40.7779249,80,117.0,12862.0
1214486311067293119,-73.9544731,40.7805587,183,71.0,12920.0
1214486987250117811,-73.9544731,40.7805587,183,71.0,12920.0
1214487278089765906,-73.9737101,40.7911888,367,67.0,14203.0
1214491724973053663,-73.948407,40.7845051,115,68.0,12232.0
1218891471303123283,-73.9809627,40.7499818,348,26.0,13150.0
1218986470947678882,-73.99129903658029,40.69032510515867,370,146.0,16500.0
1213288727949202646,-73.9368356,40.6768052,675,154.0,20965.0
1213301762411378760,-73.94896,40.68325,490,162.0,15509.0
1213364464605802277,-73.96703,40.71292,1082,171.0,12471.0
1213384935138284062,-73.85977960939911,40.67393028154632,1012,227.0,10333.0
1213425687995363001,-73.85981269097769,40.6740525500229,713,219.0,10325.0
1213610526930326115,-73.9912272,40.6937508,168,91.0,16121.0
1213627489640171136,-73.87774,40.67194,495,56.0,11538.0
1213688904422343086,-73.99123,40.71693,307,25.0,15307.0
1213689725021251921,-73.99141906833522,40.71753091685891,223,56.0,14768.0
1219016339909757511,-73.98148955909124,40.736892909762936,614,86.0,13818.0
1219100207830329728,-73.94180624925339,40.79947577494665,138,,10174.0
1219216760016753934,-73.96070153753394,40.76037821931434,788,125.0,12989.0
1214492079157445918,-73.948407,40.7845051,115,68.0,12232.0
1214492566511365282,-73.948407,40.7845051,115,68.0,12232.0
1214492924370864214,-73.948572,40.7844692,298,189.0,12201.0
1214493375312932244,-73.948407,40.7845051,115,68.0,12232.0
1214495260309473136,-73.948572,40.7844692,298,189.0,12201.0
1219585714107198771,-73.86697,40.73958,1088,302.0,7796.0
1219603028752164840,-73.99098889999999,40.7596713,378,63.0,15689.0
1219610547001943684,-73.990871,40.7599609,450,113.0,14928.0
1219610634967902800,-73.99608169999999,40.7502592,413,136.0,15024.0
1219625120232103133,-73.93869525970412,40.68961884387066,1190,177.0,13246.0
1213689867762090159,-73.99188316290626,40.71762892241173,181,80.0,14818.0
1213689943023433475,-73.99163441298646,40.71857289709281,250,,14962.0
1213722628230527276,-73.98827,40.76187,310,241.0,15453.0
1213731743454095862,-73.97148187020522,40.743886836970304,1268,67.0,15141.0
1213757375894958330,-73.98488,40.68437,610,97.0,16745.0
1213762639596599602,-73.926,40.75724,429,2047.0,6007.0
1213825465241975734,-73.91613790298409,40.69937666077493,330,104.0,11437.0
1219630411170805300,-73.9738994580029,40.68651877001564,136,183.0,15347.0
1219646524673933372,-73.98138,40.78056,266,91.0,15600.0
1214597720283848285,-73.9751287,40.7937747,346,375.0,14287.0
1214609022039143562,-73.9994923,40.7396476,228,51.0,15507.0
1214636499668232791,-73.94732,40.78316,143,62.0,12017.0
1214703376004678973,-73.86104,40.67397,572,124.0,10237.0
1214733721737055618,-73.962153,40.58387219999999,770,,25128.0
1215117964253947556,-73.99217615329961,40.71864225732238,208,240.0,15076.0
1215125404349939405,-73.94522679591299,40.68220018303493,600,,15968.0
1215192926699068019,-73.9456762,40.68511549999999,959,222.0,15649.0
1215224488371019100,-73.9596880275584,40.71217104748518,636,127.0,11776.0
1219756010828425878,-73.9773830117433,40.764735605917,94,68.0,13807.0
1219761487691460780,-74.0758184,40.6327985,577,18.0,25273.0
1219811049883640695,-73.91655,40.70133,417,144.0,11576.0
1219815548009925852,-73.91704730932791,40.70100014403156,472,198.0,11521.0
1213830900403046409,-73.93360809187658,40.851054166173824,222,92.0,14733.0
1213853309354315952,-73.91536000313823,40.70103929237903,442,97.0,11425.0
1213866285243857575,-73.97265917943314,40.75018034106202,332,10.0,13144.0
1213869313778119278,-73.97139048724327,40.75021187994852,491,142.0,13412.0
1213871657453559546,-73.8508334838547,40.6974211011632,462,424.0,14012.0
1213918539223846664,-73.91459,40.77265,352,,4838.0
1213938382576828150,-73.9222104,40.68626769999999,522,131.0,20043.0
1213993998633059525,-73.95858959087678,40.73558780817365,803,243.0,11820.0
1219818636390744151,-73.97865,40.74884,500,83.0,13053.0
1219972839146493519,-73.86114140970797,40.73685268107818,1298,150.0,7257.0
1220219701909794208,-73.78518,40.71032,423,306.0,11122.0
1220824017812826327,-73.988602,40.7320461,316,63.0,16563.0
1220949643970349162,-73.94447567437005,40.69217045885833,666,114.0,13245.0
1215284534623966283,-74.09965105354786,40.64259420516417,3037,360.0,22700.0
1215413949850091685,-73.95858422645875,40.73562439114706,796,249.0,11379.0
1215457493984728693,-73.95385880952115,40.82576552846851,416,53.0,13228.0
1215828458765595564,-73.9277455605927,40.69014702889845,395,168.0,13234.0
1215883954729701156,-73.9583509480109,40.68036238449029,307,97.0,15468.0
1215930899551057941,-73.90783991664648,40.721708148502,2285,463.0,8969.0
1216035212519458837,-73.9557882260634,40.80914236602036,484,204.0,11476.0
1216120758101271029,-73.97803,40.72612,844,18.0,15409.0
1221005306336413485,-73.76866354236296,40.69316265421567,2917,137.0,8893.0
1221075409723204646,-73.9028,40.77799,1136,1322.0,3715.0
1221111591131392265,-73.95603,40.74371,302,,10864.0
1214007448847086508,-73.9773830117433,40.764735605917,94,68.0,13807.0
1214181323231993112,-73.93489588582086,40.698022542315314,144,113.0,11963.0
1225745926945677821,-73.8148,40.74216,2525,77.0,9141.0
1225950099262765039,-73.91577,40.69958,311,141.0,11474.0
1226035407815319014,-73.93071,40.68854,740,8.0,13811.0
1226083765946770554,-73.92886222089847,40.68866669744681,675,75.0,20456.0
1226237301132622479,-73.83809,40.68177,43,1087.0,8877.0
1226370528514229838,-73.92578257695425,40.66942579260777,652,125.0,20700.0
1221121511065735881,-73.93893,40.68961,1210,157.0,13227.0
1221699855812557434,-73.9198505,40.6467812,1982,95.0,22515.0
1221732669615197799,-73.9209570748148,40.81930818471911,706,126.0,11576.0
1216186927652289717,-73.80938442109158,40.7282933432553,2622,1061.0,10434.0
1216441085886573375,-73.97081100000001,40.79487100000001,233,47.0,13694.0
1216557850438762479,-73.99135764403964,40.67121538629132,204,49.0,21303.0
1216589648560398579,-73.97196,40.75664,59,32.0,13527.0
1216589694179074357,-73.97196,40.75664,59,32.0,13527.0
1216590799837992383,-73.97196,40.75664,59,32.0,13527.0
1216590837884600772,-73.97196,40.75664,59,32.0,13527.0
1221844217141658479,-73.95311334288786,40.65646075969157,316,94.0,24438.0
1226416679716855888,-73.87393,40.76411,1813,627.0,1934.0
1226755115355469374,-73.96645699999999,40.7546241,513,171.0,13561.0
1226759364639190356,-73.98565020885502,40.75029064285636,291,,13875.0
1226759499890819869,-73.98368940229908,40.752429553250025,317,186.0,13506.0
1226759753772948489,-73.98406,40.75038,485,80.0,13266.0
1226762740359020857,-73.96645699999999,40.7546241,513,171.0,13561.0
1226780451927503437,-73.9779117433655,40.7645120386825,96,111.0,13834.0
1226785506608965761,-73.97839283893376,40.745487768816766,410,73.0,13174.0
1222086729226668669,-73.98977,40.66699,512,,21886.0
1222409533615093591,-73.99117,40.72417,166,64.0,15266.0
1222473226143955232,-73.82552352361962,40.68792410817355,308,780.0,8521.0
1222591481786116267,-73.97764389999999,40.6546712,577,432.0,22510.0
1222649687906738325,-73.93564,40.62208,1606,86.0,21891.0
1222662611695705618,-73.91667,40.70162,335,115.0,11284.0
1222792519379699774,-73.99771,40.72225,45,71.0,15574.0
1223011626105182643,-73.99258168699183,40.74341782569476,71,65.0,14954.0
1216638378553440827,-73.87712859999999,40.6717411,563,82.0,12043.0
1216800334136638204,-74.01305,40.70814,138,91.0,20654.0
1216854624177570316,-73.91102872788906,40.70198718922408,331,138.0,11050.0
1216871952367896427,-73.96348254362198,40.80303313688136,352,89.0,12629.0
1216903455474154558,-73.91796042474267,40.7484229507976,729,788.0,6611.0
1217265622240705335,-74.13528355031704,40.62770411568711,7653,175.0,19365.0
1217279784872684048,-73.92068184546996,40.687818282175584,260,133.0,19749.0
1217325913584495563,-73.9675278,40.6822658,334,41.0,15311.0
1217369903000424628,-73.9751287,40.7937747,346,375.0,14287.0
1217377258149578928,-73.9979978,40.7513796,560,229.0,14784.0
1223036077341645395,-73.9646597,40.7742736,542,129.0,14381.0
1223121524988333841,-73.95699,40.64212,783,89.0,25820.0
1226793157066719945,-73.94968,40.78609,185,131.0,12114.0
1226804576164978828,-73.95955,40.67767,500,3.0,15771.0
1226812479353670317,-73.9779117433655,40.7645120386825,96,111.0,13834.0
1226819691395177235,-73.731398648974,40.68498843603289,6317,240.0,10379.0
1226822606875887766,-73.98278444909896,40.74961117443088,532,,13344.0
1226899584080273038,-73.93365,40.63904,1430,332.0,23746.0
1226906785020333029,-73.92872531826156,40.68905170884569,640,146.0,20438.0
1226985080764794321,-73.918614144113,40.69219890875979,493,116.0,12202.0
1227011006426506312,-73.95480252504375,40.80523602163472,17,68.0,11543.0
1227311058043740187,-73.89364,40.66966,616,6.0,18630.0
1223189346800417421,-73.95592847023087,40.67963625099808,185,169.0,15217.0
1223195720648219047,-73.9602772,40.67659159999999,410,133.0,15883.0
1223219340695988918,-73.9602772,40.67659159999999,410,133.0,15883.0
1223221380208595577,-73.94079,40.75349,195,,7902.0
1223222988707279431,-73.95974025197152,40.67562553104561,241,47.0,16170.0
1217386314089542044,-73.9979978,40.7513796,560,,14784.0
1217394271595088216,-73.99555639122147,40.72413617252699,206,,15467.0
1217429430116095120,-73.99098889999999,40.7596713,378,63.0,15689.0
1217437532742323475,-73.99175808282881,40.7595709115316,407,,15653.0
1217501306123181903,-73.97909,40.75163,162,68.0,13437.0
1217502258688003358,-73.97909,40.75163,162,,13437.0
1217502811846938429,-73.97909,40.75163,162,68.0,13437.0
1217503067963212405,-73.97909,40.75163,162,68.0,13437.0
1223224171657956620,-73.96053627410014,40.67770320609056,565,155.0,15852.0
1223325139649690258,-73.99211,40.71475,242,67.0,15323.0
1223327845813883484,-73.98668,40.73348,128,16.0,14580.0
1227420009397765852,-73.9590906,40.715196,406,100.0,11750.0
1227420261419374585,-73.9590906,40.715196,406,100.0,11750.0
1227524153620436301,-73.908147,40.656681,727,50.0,20855.0
1227727207761043237,-73.99198651313782,40.6721444876234,348,158.0,21375.0
1227818000807916145,-73.95225490888367,40.71610765513123,355,221.0,10985.0
1228208636927429868,-74.00993802424865,40.72518608825956,439,172.0,16593.0
1217657027463550966,-73.76936,40.71078,1617,126.0,10620.0
1217677941637752924,-73.90349584791566,40.69259330580698,474,57.0,17754.0
1217745573483593183,-73.94833539999999,40.6627702,245,105.0,22885.0
1217932701715838628,-73.95405539001753,40.73836119025663,875,202.0,11128.0
1217938964570924766,-73.98610550000001,40.7607614,254,176.0,15283.0
1218036824082270852,-73.97196,40.75664,59,32.0,13527.0
1218036870155600991,-73.97196,40.75664,59,32.0,13527.0
1223365066145591672,-73.93998518194543,40.71490812946514,513,297.0,11063.0
1223778708547663301,-73.91346,40.7657,900,410.0,4013.0
1228208840794867363,-74.00885,40.72637,517,,16703.0
1228208873942226530,-74.00885,40.72637,517,61.0,16703.0
1228209041418823286,-74.00988685397168,40.72713407414418,585,305.0,17104.0
1228209227100908495,-74.0078770590129,40.72565626604761,421,,16327.0
1228209499513589730,-74.00777592720716,40.72686750577203,380,101.0,16842.0
1228209537665417176,-74.00957749652027,40.72547869970547,448,79.0,16597.0
1228219156600528452,-73.85324665692791,40.66850141309851,1982,510.0,9664.0
1223873298455113347,-73.98214810730724,40.76302180551864,54,,14392.0
1223908931949225892,-73.96232,40.72145,762,336.0,12180.0
1218109174586796300,-73.920251,40.6809117,416,220.0,19648.0
1218127598324156328,-73.98964,40.76192,428,146.0,15349.0
1218133204010939684,-73.7706589,40.66633900000001,5112,329.0,5169.0
1218143744891084758,-73.82439,40.76415,1019,198.0,6239.0
1218149139595159967,-73.8079,40.72965,2877,1268.0,10364.0
1218187857380288354,-73.9580907,40.7354618,748,,11583.0
1218284328178874456,-73.9580907,40.7354618,748,270.0,11583.0
1224070827522419491,-73.99479198976111,40.71707097360642,185,,15167.0
1224072616282673348,-73.99448129330672,40.71717155561425,149,83.0,15118.0
1224073554655958276,-73.99483958627536,40.71504523209967,376,,17472.0
1224074648512628836,-73.99464925913011,40.71532331961518,407,322.0,17501.0
1224075612952225334,-73.99402832343411,40.71537027281324,383,144.0,15172.0
1224076540419059623,-73.99558,40.71493,694,216.0,15399.0
1228345176676845327,-73.98412786116452,40.74497793831674,288,92.0,13767.0
1228359645034743662,-73.99288398050788,40.763136786216,981,71.0,15714.0
1228504657201317846,-73.98106,40.75508,341,130.0,14287.0
1228535553011702685,-74.11299,40.63204,4112,384.0,21484.0
1228565276593542354,-73.98106,40.75508,341,130.0,14287.0
1228568404001669036,-73.9433918844416,40.824101723709575,222,163.0,13808.0
1228572518384548374,-73.98106,40.75508,341,130.0,14287.0
1224079069637556316,-73.99553099256845,40.71720820330147,252,28.0,15251.0
1218439205588842717,-73.91854,40.67673,454,327.0,19630.0
1218692786582615835,-73.9927925,40.664836,106,252.0,20592.0
1218791045034994904,-73.98326,40.78022,266,183.0,15640.0
1218791392477263589,-73.98315254816654,40.78063388211324,336,140.0,17067.0
1230800439159310475,-73.94063,40.78996,858,15.0,10895.0
1231135197361698767,-73.99416823787062,40.76371401304952,1133,175.0,16014.0
1231144645173836006,-73.8086328,40.73975919999999,3102,121.0,9620.0
1231269602290601306,-73.95367124934944,40.61149958691136,516,65.0,23963.0
1224117475056038174,-73.86139547230202,40.67205440201965,742,,10314.0
1224234711493434544,-74.00961576298789,40.70333622926761,329,34.0,19534.0
1224383436224814398,-73.86445,40.68842,496,468.0,16127.0
1228576821149395610,-73.82699068523883,40.73758932244776,5618,2407.0,8559.0
1228599179307348312,-73.95411,40.73104,67,64.0,10568.0
1228964974938045346,-73.94656,40.68412,734,207.0,15738.0
1228989876364419183,-73.9783501975475,40.69620205021397,928,63.0,15386.0
