id,walk_subway(m),walk_bus(m),car_airport(m)
1172674114375162597,1922,58.0,37672.0
1172960017227697691,303,141.0,13749.0
1173103794217373729,323,96.0,28698.0
1173108387029964187,219,112.0,9953.0
1173155686408356519,323,96.0,28698.0
1176742148306400947,844,411.0,10078.0
1170447796069675601,323,96.0,28698.0
1170449637391846183,323,,28698.0
1170451381770726306,323,96.0,28698.0
1170453307286952641,323,96.0,28698.0
1170458830141183381,323,96.0,28698.0
1170461052236041690,323,96.0,28698.0
1176750384195541501,839,56.0,7622.0
1176754800801853827,418,123.0,13788.0
1176754942449540329,95,119.0,13953.0
1176757546948053973,284,113.0,13865.0
1176757652865351125,333,76.0,13733.0
1176759865231956032,104,110.0,13958.0
1176759873820689193,358,41.0,13710.0
1176767328774849157,272,99.0,13158.0
1173178020006389735,323,96.0,28698.0
1173184225634950250,323,,28698.0
1173206196468921603,942,63.0,14668.0
1173233962500563626,323,96.0,28698.0
1173237288996322274,323,96.0,28698.0
1173239609371845295,323,96.0,28698.0
1173311301512116540,522,221.0,16062.0
1173383689278589943,532,96.0,12395.0
1173460101239720433,835,15708.0,18898.0
1173497139301669046,554,56.0,15906.0
1176767474837148726,272,99.0,13158.0
1170462643049849090,323,96.0,28698.0
1170464440178951116,323,96.0,28698.0
1170560542670562358,553,99.0,13798.0
1177520082587526383,323,96.0,28698.0
1177521100394928099,69,76.0,14048.0
1177525113594178910,174,265.0,14126.0
1177528855666992778,400,131.0,12935.0
1177531789521067331,185,161.0,14236.0
1177545792823749179,378,63.0,15689.0
1177545900726840573,560,229.0,14784.0
1176791392931671935,450,104.0,15446.0
1176804219528001761,83,181.0,10834.0
1176808518687530565,133,101.0,10740.0
1176809653170272871,386,127.0,11104.0
1176810507885060753,359,166.0,11085.0
1176814766851875719,215,154.0,10636.0
1176845338133841711,529,440.0,17103.0
1173823529622100600,378,63.0,15689.0
1173927882151572672,695,70.0,12090.0
1174195807248067873,542,133.0,14294.0
1174211243885753861,277,,11893.0
1174252633024473480,280,131.0,16528.0
1174564154769071761,38,,11182.0
1174664876231706501,479,307.0,16821.0
1174665140305981711,409,55.0,18853.0
1174667263549170049,416,416.0,19718.0
1174718247251405899,211,75.0,11549.0
1174723353117494997,390,179.0,20412.0
1176853764246777285,547,,16329.0
1177546147205287242,586,99.0,15628.0
1177567784657027719,305,45.0,16746.0
1177570343471580040,233,257.0,14008.0
1177571866340049678,545,68.0,18396.0
1177572288353147259,212,119.0,11109.0
1177572288411761056,212,119.0,11109.0
1177575235184236637,229,,14069.0
1177577518403761449,185,242.0,14166.0
1177578101781081471,156,,15053.0
1177580233239222771,258,126.0,14332.0
1176898163498109788,816,226.0,13433.0
1176901814870516575,421,176.0,14739.0
1176907881225088150,446,,13420.0
1176914325857764724,257,64.0,13007.0
1176918102119796554,566,179.0,13537.0
1176922294793822825,360,238.0,12896.0
1176923380417917170,360,150.0,12912.0
1174826843393810403,2464,474.0,7490.0
1174943992395900711,981,,9916.0
1174964254378036352,248,78.0,15431.0
1175393719848631498,711,535.0,11121.0
1181933203630652428,258,282.0,9785.0
1176936179607448594,121,91.0,12109.0
1176949977746491520,537,194.0,19766.0
1177588064060087641,248,48.0,14765.0
1177591637239485793,202,94.0,10767.0
1177606089286884104,153,250.0,15327.0
1177676646194169912,1779,,10101.0
1177889307568532709,2840,426.0,7497.0
1178154547956921938,473,,12012.0
1178171946295620150,278,109.0,13797.0
1178253752425538458,4118,215.0,14924.0
1178254959604207601,770,139.0,8376.0
1178295540109394293,341,130.0,14288.0
1177327595254297656,323,96.0,28698.0
1177359119693006427,323,96.0,28698.0
1181987846467897806,884,,15946.0
1182028248963470615,607,64.0,19467.0
1182031921680617824,186,,10013.0
1182210505899484216,47,65.0,10237.0
1182586492072132778,451,180.0,17723.0
1182647495771890748,163,116.0,14509.0
1182652033696961033,376,190.0,13375.0
1182655880647889045,704,69.0,14532.0
1182681537144438648,920,,13875.0
1177419977162681836,323,,28698.0
1177433226728660401,323,96.0,28698.0
1178331702133034216,302,39.0,14274.0
1178333093852927243,439,147.0,10824.0
1178334038915821355,215,12.0,16783.0
1178358905663976916,277,1463.0,4746.0
1178415715054715654,212,84.0,14139.0
1178419798695341401,258,198.0,14402.0
1178421569168776033,386,34.0,11667.0
1178425983423625001,408,108.0,14145.0
1177449988217037376,323,96.0,28698.0
1177450613427045889,277,198.0,16556.0
1177452325259429952,323,96.0,28698.0
1182703112092638753,395,97.0,10108.0
1182781852786296651,201,79.0,15552.0
1182793483521637790,807,80.0,15307.0
1182830975526020254,600,132.0,16779.0
1182922585884725755,734,426.0,16628.0
1182959878956973304,1116,359.0,21985.0
1183112253545124012,265,362.0,3909.0
1183141749043589978,101,140.0,11846.0
1183290796056119188,145,284.0,21053.0
1177453509132101787,323,96.0,28698.0
1177454816617609897,323,96.0,28698.0
1178865375768074643,323,218.0,11212.0
1178901341144672363,326,,14745.0
1178927151122557053,304,232.0,10306.0
1178933042306831335,247,223.0,17024.0
1178940573030278287,450,160.0,10451.0
1178989990878285035,775,76.0,11724.0
1177461605461458079,323,96.0,28698.0
1177473168936527770,323,96.0,28698.0
1177476704781804039,323,96.0,28698.0
1177478027022642683,323,96.0,28698.0
1177479084776610930,502,63.0,12401.0
1183310711479885104,410,64.0,13592.0
1183315589676371755,269,250.0,17039.0
1183319735897163640,391,84.0,15704.0
1183321390502234381,78,42.0,26229.0
1183368684574476418,389,,14097.0
1183370733179749374,399,396.0,16772.0
1183372612053771614,338,93.0,13816.0
1183377231211268635,249,78.0,13966.0
1183379533723856621,219,80.0,13688.0
1183383003000927854,312,,16786.0
1177479478277828907,482,36.0,12474.0
1177479778077102447,323,96.0,28698.0
1179020591478413625,1507,168.0,23020.0
1179118942440580801,122,49.0,15357.0
1179574566320269059,326,96.0,14745.0
1179739442698641990,299,145.0,11604.0
1179802084308327475,646,179.0,15574.0
1180249397571221491,581,10.0,13990.0
1180273104017259823,269,88.0,11727.0
1177481454077077957,323,96.0,28698.0
1177486926345069371,323,96.0,28698.0
1177494948724690298,648,77.0,15131.0
1177495468022051968,323,96.0,28698.0
1177500655441331249,323,96.0,28698.0
1183398239642738842,90,50.0,15835.0
1183404325423019042,511,143.0,15131.0
1183762663726036513,1116,359.0,21985.0
1183775642432615818,1116,359.0,21985.0
1183845092476337761,1116,359.0,21985.0
1183857113573988855,1116,359.0,21985.0
1184015420727050313,194,157.0,16018.0
1184015830488997500,194,157.0,16018.0
1180992438919861080,121,207.0,13513.0
1181127097467285907,601,120.0,11454.0
1181127097582334636,601,120.0,11454.0
1181127191887492795,601,120.0,11454.0
1177504045631878580,323,,28698.0
1177505327183162711,323,96.0,28698.0
1177516630169566287,323,96.0,28698.0
1177518149924973740,96,130.0,15652.0
1186229966064384156,316,,13507.0
1186233886414085869,903,292.0,15154.0
1186244059405953744,419,54.0,17143.0
1184039275691644753,48,,14527.0
1184046565495262732,391,175.0,13743.0
1184059411658290965,335,172.0,14474.0
1184065583313071236,335,77.0,13598.0
1184068565040974034,301,117.0,14798.0
1184070598813464152,378,143.0,26608.0
1184122380407824450,296,110.0,16563.0
1184148860887704578,939,788.0,12844.0
1184156894635177297,477,144.0,13042.0
1186246679940530875,320,60.0,13161.0
1181138848303115257,707,252.0,10147.0
1181158581346560734,443,141.0,20964.0
1181162507748278407,913,,21444.0
1181193436897014238,87,103.0,13826.0
1181206568781962298,468,143.0,14246.0
1181208177611881907,443,141.0,20964.0
1181229422097746099,299,99.0,11129.0
1181265124323821772,494,210.0,12340.0
1186253206194178259,118,49.0,14452.0
1186267082991370791,881,311.0,30926.0
1186283652746445708,267,200.0,16975.0
1186285429282188251,446,72.0,14134.0
1186289505460428535,154,,14655.0
1186291510965460221,58,40.0,13628.0
1186294785158223953,560,134.0,13634.0
1184370244265419637,1086,621.0,7989.0
1184612752558618970,255,177.0,14940.0
1184614275534021178,335,112.0,13777.0
1184617429166668452,250,,13141.0
1184628514222287717,165,153.0,20765.0
1184629864936417769,46,68.0,14140.0
1184632004227393091,232,63.0,16423.0
1184850726195119439,585,115.0,12574.0
1184916440282229935,164,174.0,14810.0
1186304102999419420,590,433.0,20619.0
1186381663958729439,590,,10391.0
1186411363056506266,516,52.0,11089.0
1181270784355831217,238,76.0,15991.0
1181271508575452183,481,223.0,12327.0
1181272879540445351,322,66.0,11935.0
1181305119926100979,581,173.0,10439.0
1181361798958547584,584,,16725.0
1181394579984036414,517,52.0,11178.0
1181553817145803852,840,87.0,14855.0
1181718274221782761,414,119.0,15844.0
1181822862889162890,409,78.0,13339.0
1186490519371878480,781,176.0,15793.0
1186805962669590822,860,439.0,16810.0
1186894907130370127,42,66.0,14149.0
1186895527783667273,210,66.0,13415.0
1186897872833466048,176,71.0,14376.0
1186903416017684192,230,120.0,14469.0
1181829235133550373,238,111.0,19645.0
1189621467718975021,58,143.0,13564.0
1189624020069286881,196,162.0,16905.0
1189624444619088028,391,,15243.0
1189624960113136394,222,220.0,14466.0
1189626679659488681,347,100.0,14992.0
1189627104072017157,264,74.0,14046.0
1189627566958098297,218,176.0,13360.0
1189748843602025370,386,114.0,15990.0
1189811230878500547,652,148.0,14489.0
1184929008625749143,336,175.0,14594.0
1184991550363914891,702,145.0,12404.0
1185101406435194073,1504,156.0,20331.0
1185149496223072244,477,,6806.0
1185156531210050829,914,84.0,29780.0
1185298315132795997,331,126.0,14485.0
1185302319609046378,264,,14328.0
1185304139295085475,349,104.0,14303.0
1185305951832532661,239,159.0,14493.0
1185401055995420199,1473,495.0,1786.0
1186917190724228634,409,76.0,14055.0
1186920458341667614,216,171.0,14618.0
1186923187535506741,96,178.0,14359.0
1186926990527101195,159,73.0,14239.0
1186928155424479590,278,372.0,27163.0
1186956319722004438,51,65.0,19582.0
1189811724962540290,228,153.0,14223.0
1189812606516620646,89,,28291.0
1189813049510553866,414,,13587.0
1189815988494380034,35,64.0,14474.0
1189820404103982633,553,133.0,11260.0
1189826259396155402,87,106.0,13599.0
1189826674664169656,42,,15041.0
1189827119365775359,405,248.0,14240.0
1189832856499476492,72,150.0,15541.0
1186965891928429911,80,65.0,14540.0
1186971337208734740,461,397.0,12531.0
1185470040103298988,1671,116.0,25117.0
1185607961337001665,761,,25670.0
1185632698494973707,228,42.0,5870.0
1185648435788792404,654,288.0,16035.0
1185848618818015934,143,73.0,14373.0
1186177119755365263,506,114.0,19707.0
1186184887466565409,326,79.0,14281.0
1186206258613223390,770,95.0,16106.0
1186211307589561873,165,,15070.0
1186974941555002497,246,220.0,13558.0
1186980205962754045,451,264.0,14694.0
1186983929679899033,294,67.0,13244.0
1186988763745622430,219,44.0,14285.0
1189833293292607643,450,,15308.0
1189834379096940447,334,,13817.0
1189840575806259668,250,55.0,14227.0
1189845545039028083,306,89.0,14584.0
1189847458496192396,217,145.0,14552.0
1189847911780845818,66,101.0,14504.0
1189866576794192982,53,75.0,13977.0
1189890756474213661,369,193.0,14551.0
1189891638501593308,251,,16827.0
1186996024281690777,192,155.0,13777.0
1187010760511968299,95,,13298.0
1186221745572681061,395,102.0,16849.0
1186225358759444675,94,97.0,14342.0
1186229473688871585,3140,140.0,8884.0
1192777768092030914,548,475.0,11290.0
1192828515848213902,748,155.0,17254.0
1192899750875253463,366,52.0,11059.0
1192903501898923056,421,312.0,13637.0
1187011379475488112,475,36.0,15095.0
1187189107122379344,1179,88.0,6434.0
1187203236481708968,1013,191.0,6233.0
1187225034841477822,707,224.0,17819.0
1187229111817119034,550,93.0,21674.0
1187403743415458726,564,84.0,15505.0
1189893799929838102,352,137.0,13004.0
1189894271487681565,242,176.0,13568.0
1189894711332118415,496,88.0,15059.0
1189895166919687156,143,1.0,14748.0
1189901839042752812,316,50.0,10548.0
1189902329602432682,104,95.0,13924.0
1189941244377806758,693,678.0,10963.0
1189948550106841758,111,,11371.0
1189950356716358755,165,,16650.0
1190003667888457875,3724,190.0,14925.0
1190027079723501790,322,46.0,14392.0
1187611508857108659,542,279.0,10928.0
1192992425961186498,246,119.0,14536.0
1193005542763264121,246,119.0,14540.0
1193016130087171760,155,309.0,16087.0
1193068036013405081,932,659.0,8523.0
1193165462139630650,324,356.0,11508.0
1193185407305022023,915,63.0,11701.0
1193422349521127527,666,173.0,9793.0
1193544361676194650,594,230.0,14827.0
1193615199080005457,594,305.0,10728.0
1193625058642108187,461,412.0,10861.0
1193643218257629313,543,479.0,11286.0
1187612697684877091,389,117.0,17086.0
1187614420725323124,158,174.0,15019.0
1187671575907468905,549,107.0,14269.0
1193646665023875066,475,105.0,17202.0
1194220430573770348,203,183.0,17980.0
1187735121834143847,551,,11851.0
1190049216981114547,512,163.0,9701.0
1190239794540320139,265,,19465.0
1190409231701709002,114,188.0,14935.0
1190411185465042007,642,140.0,16208.0
1190411624778066464,306,127.0,14290.0
1190414718192430421,157,113.0,16603.0
1190415199001853873,87,74.0,16154.0
1190415652281018854,86,283.0,15573.0
1190417717213226689,451,34.0,16860.0
1190418190586588457,633,117.0,12496.0
1190418735130553577,232,215.0,28191.0
1187755743089598473,648,152.0,14763.0
1188015017416675461,1404,382.0,17189.0
1188152660591876033,752,81.0,16238.0
1188328691952819508,716,,19640.0
1194298359415348242,244,71.0,15089.0
1194365050158760459,950,6671.0,13081.0
1194458269999890435,317,15242.0,18743.0
1194923183975939127,99,134.0,15333.0
1194952629145660267,376,186.0,14506.0
1195127532287767150,543,87.0,15403.0
1195183575688322184,678,285.0,9902.0
1188371603911979496,306,93.0,14095.0
1188372056540438124,513,148.0,13558.0
1188374111579094447,103,57.0,14247.0
1188378599808665872,752,,16238.0
1190720365754919235,4768,296.0,16524.0
1190765411679424297,787,,12241.0
1190846125102630968,615,98.0,12926.0
1191200874104195163,482,149.0,16663.0
1191240975339905970,114,61.0,16641.0
1191242249658906801,238,77.0,14072.0
1191250949783508128,309,215.0,13528.0
1191251742126662583,633,,18401.0
1191261637583240906,425,110.0,18940.0
1188405272107891640,336,70.0,15212.0
1188540254211520980,123,177.0,18431.0
1188610736196457287,6688,266.0,10000.0
1188687698590570988,526,123.0,14797.0
1191265993878404967,127,205.0,24117.0
1191268838016424331,442,82.0,13835.0
1191269855152658541,216,189.0,14968.0
1191273268316679015,77,69.0,15000.0
1191277459027740241,74,14.0,15101.0
1191282094787106940,306,233.0,19739.0
1191313973454981443,207,159.0,18359.0
1191355645650409872,504,1416.0,8116.0
1188765896977220359,2473,349.0,16091.0
1195285672281327232,4243,269.0,14985.0
1195554348855678026,56,54.0,15518.0
1195574533966322186,387,287.0,17152.0
1195687502937147063,572,209.0,15851.0
1195786673178332789,1196,4324.0,6298.0
1195877462949588986,953,96.0,13156.0
1195915665649727141,425,91.0,12062.0
1195933198989558179,730,61.0,10043.0
1195987111459548815,1588,742.0,31061.0
1189090141950355435,345,,14428.0
1189119030022037306,87,284.0,15663.0
1189156163386130941,263,189.0,20445.0
1189181159693670770,8035,,8735.0
1189243425411300671,288,105.0,13202.0
1189245776466739977,216,100.0,12914.0
1189268427790672748,151,232.0,28231.0
1189281043249431147,938,130.0,9685.0
1189291449899303109,146,208.0,28237.0
1196346309498202769,405,104.0,15761.0
1196371809643493350,262,142.0,14556.0
1196497464450421916,124,63.0,16846.0
1196497724931928899,306,93.0,14555.0
1196575552910707199,289,53.0,16646.0
1196581295094457018,334,129.0,14337.0
1196582000611779239,437,,30498.0
1196631230237452581,940,,11464.0
1191369249744555798,969,50.0,15530.0
1191404739326003541,200,,31341.0
1191438920665329397,6103,734.0,10357.0
1191446029077844516,875,309.0,11448.0
1191451705516917532,536,350.0,10393.0
1191497840686809606,624,146.0,11646.0
1192038715281934580,649,213.0,25576.0
1192252482358672169,341,,14288.0
1192255067147043092,341,130.0,14287.0
1192262845661602738,214,837.0,4108.0
1189294356665369380,452,,19747.0
1189445665503919899,52,,11807.0
1189607875105675383,277,270.0,14512.0
1189608306724069531,165,177.0,17200.0
1189608984448418768,403,179.0,14364.0
1196675137374418456,857,336.0,6251.0
1196970749315364301,224,220.0,15360.0
1196971045286992063,62,,14828.0
1196971303099836257,494,566.0,10845.0
1196973839793088515,103,57.0,14247.0
1204771167699076347,226,138.0,24253.0
1205037267836955281,403,149.0,14770.0
1205042267607786934,187,312.0,10641.0
1205048660046515301,424,271.0,18999.0
1205049196183731564,148,,18700.0
1205056344990896189,261,335.0,10517.0
1196974278615670318,362,69.0,13833.0
1197041310752427776,203,260.0,7046.0
1197069668924931193,66,24.0,14467.0
1197074985686013715,192,140.0,16330.0
1197101749992180941,207,110.0,10745.0
1197166479464460452,1109,,15694.0
1197179275483826957,564,336.0,13952.0
1192680944233810638,405,65.0,13726.0
1198004382087812087,848,136.0,20648.0
1198100494592953253,1336,,22017.0
1198500125276158572,362,272.0,11856.0
1198752324486006811,535,876.0,4284.0
1198811777002173044,341,130.0,14288.0
1198827262061105728,477,439.0,13629.0
1198836111913663506,229,86.0,23111.0
1205066411396278345,198,300.0,10652.0
1205073442837466959,192,307.0,10646.0
1205140193812403320,1065,280.0,14345.0
1205407005547534596,1068,371.0,28419.0
1205444048123935112,928,254.0,15346.0
1199223583280378178,229,105.0,17130.0
1199316153670600111,819,168.0,12286.0
1199474355907371585,1576,1015.0,7112.0
1199659642466549233,341,130.0,14287.0
1199664142068108422,341,,14287.0
1199925122294872339,773,127.0,15258.0
1197192193855074712,504,95.0,11079.0
1197202407680659490,453,,16145.0
1197239116836336271,149,130.0,14497.0
1197265023578360161,94,215.0,17128.0
1197284752024889416,673,,16088.0
1197301200332876597,96,,22150.0
1197553209237863604,821,66.0,20024.0
1197671862542343289,683,58.0,13940.0
1205761267577581112,338,66.0,12574.0
1205846917993439171,285,94.0,19012.0
1205856768223692759,385,158.0,24142.0
1205882392275820490,256,,19041.0
1205964796674918300,166,69.0,15008.0
1206087775759046433,391,93.0,23629.0
1197713677525733501,213,77.0,21400.0
1197714063298372139,62,65.0,14828.0
1197752800400457659,560,718.0,9922.0
1197797780686528978,128,67.0,15127.0
1197856347393328934,1601,137.0,29438.0
1197859177973871671,222,635.0,7541.0
1206400888255924929,3060,166.0,8884.0
1199986812961212112,313,85.0,15013.0
1200041523589313376,2295,152.0,22972.0
1200095554682154611,3383,813.0,6922.0
1200238572259388527,7964,423.0,9192.0
1200272569093940741,233,166.0,14550.0
1200992643181522271,2425,3771.0,10450.0
1201021216831769703,162,240.0,12403.0
1201240426079642960,3710,153.0,8544.0
1201356664154626666,420,119.0,13257.0
1201356959261424659,420,119.0,13257.0
1206481896594390866,812,333.0,6552.0
1206574535966326192,253,204.0,14077.0
1206599900300233850,2425,3771.0,10450.0
1206606432001246647,864,343.0,6251.0
1206607624557111677,816,276.0,6535.0
1206607880457066001,2425,3771.0,10450.0
1206638234808543597,409,56.0,11267.0
1206646876876751990,177,118.0,17320.0
1201396044908809476,1036,,24061.0
1201402452557052662,397,,10971.0
1201430587365403850,698,152.0,13522.0
1201494697567501603,477,76.0,14675.0
1201497791734624120,264,68.0,14783.0
1201732576038059006,1451,149.0,22836.0
1201763683180096780,313,124.0,20515.0
1201805249658735257,809,94.0,13066.0
1206794730066104766,3631,462.0,16179.0
1210072001477754899,7597,76.0,19306.0
1210154367185131474,2087,73.0,15916.0
1210195897677380303,799,320.0,15177.0
1210344755949601767,522,114.0,14837.0
1210376505050084910,111,105.0,12583.0
1210389969928838331,7652,198.0,19381.0
1210405344971565733,7506,478.0,19570.0
1210411941311186494,239,86.0,13643.0
1210615469034170115,381,1397.0,5635.0
1207237382385354348,358,695.0,4993.0
1207253678620673118,378,50.0,16996.0
1207287715537380602,467,253.0,10035.0
1201829528892562305,273,210.0,23185.0
1202074411142206871,379,181.0,14068.0
1202280416181729899,214,98.0,14619.0
1207354160354048378,523,,13374.0
1207387145759617094,523,210.0,13374.0
1207455129932342740,286,136.0,15156.0
1207507693046187578,205,128.0,15321.0
1210985381930563242,124,,5937.0
1211051853015973270,4025,103.0,14888.0
1211075863285668785,1806,212.0,17553.0
1211209752256027824,435,92.0,18788.0
1211253830721220762,723,112.0,30314.0
1211440603017197851,259,111.0,12198.0
1211450180362619428,379,181.0,14068.0
1211450411456895613,453,273.0,15225.0
1207515697807688165,185,108.0,15055.0
1207519278056487318,332,201.0,19161.0
1207548217188818523,209,12.0,14551.0
1207585830368402592,479,111.0,15177.0
1211527213766088409,513,171.0,13561.0
1211539828374899678,692,102.0,14286.0
1207806421010100811,302,141.0,13749.0
1207853186170107041,876,60.0,30371.0
1202281667370725866,214,98.0,14619.0
1202348834470237181,678,132.0,14405.0
1202485121125019732,269,726.0,3184.0
1202758098779011307,291,,11879.0
1202792274113175634,311,70.0,11853.0
1202840148643068975,605,92.0,15948.0
1202855728088668360,399,123.0,18766.0
1202858312395834138,605,92.0,15948.0
1202874477964231897,85,19.0,12461.0
1207860637535148946,579,103.0,11406.0
1207896540094942291,317,158.0,11753.0
1207958356004096911,277,87.0,13376.0
1207961923628995720,256,129.0,19627.0
1207976838916835904,375,187.0,19634.0
1208036120501815502,224,95.0,14268.0
1208074634862528983,159,254.0,30960.0
1208074934904626929,497,132.0,13575.0
1202875708853118916,570,69.0,13341.0
1202876770330689873,761,114.0,10204.0
1202954717657524854,1602,211.0,16147.0
1203013581191133386,130,5.0,10468.0
1203101908839088892,156,69.0,13411.0
1203223866662961187,524,82.0,21554.0
1203564246582112713,326,96.0,14745.0
1211608172160011490,784,166.0,11233.0
1211632114992944986,940,107.0,13508.0
1211672157763868406,503,100.0,13657.0
1211677338133559626,1075,57.0,6406.0
1211758820311009120,747,213.0,15218.0
1211771041566767986,1397,,21748.0
1208084207760074124,233,5.0,13914.0
1208096226725190104,1384,,22052.0
1208097123799971126,393,80.0,14603.0
1208099973553742658,963,74.0,13981.0
1208183506604880870,330,134.0,24927.0
1208353706940091969,3212,316.0,9058.0
1208543720182634795,3903,329.0,9071.0
1208622670943587365,313,182.0,13150.0
1208640642572493071,332,80.0,16414.0
1203607162308243976,602,39.0,20390.0
1203665176351727628,336,194.0,10715.0
1203710607479353731,673,,16088.0
1203866180302079266,649,117.0,21666.0
1203920929030589683,95,71.0,24524.0
1203936636043065935,1487,,9382.0
1203960244971828790,391,192.0,11794.0
1204302723720539452,242,135.0,15833.0
1204306234368960777,200,57.0,16501.0
1208666089545224059,3118,7.0,8754.0
1211817562712075496,2408,325.0,2669.0
1212264314233147082,198,85.0,12088.0
1212269139895265215,837,52.0,13082.0
1212276901648969170,162,63.0,11961.0
1212288924457892432,845,67.0,11747.0
1212347649197198907,764,206.0,6330.0
1212347883190844815,580,96.0,12746.0
1212360154333639901,249,54.0,17082.0
1212435254401889413,363,42.0,24743.0
1208771172890765736,411,60.0,13429.0
1208795441380509881,298,132.0,15186.0
1208854716995723501,508,175.0,20676.0
1208916458454949106,863,340.0,6644.0
1209084126239624286,703,1593.0,5976.0
1209393633569416487,71,215.0,15727.0
1204321560216273846,283,67.0,10979.0
1204336780713356924,833,155.0,14489.0
1204422788764652410,24,50.0,10569.0
1204424191855903551,297,52.0,10978.0
1204424467253452631,1021,,9956.0
1204425369999207217,45,55.0,10276.0
1204609949048309710,607,188.0,7515.0
1214351541513386808,326,96.0,14745.0
1214466941250847143,205,107.0,19398.0
1209395778771475659,87,249.0,15693.0
1209676112847837893,485,191.0,19784.0
1212477898608171624,5414,568.0,12845.0
1212582611903151441,587,103.0,12746.0
1212624750680299519,504,213.0,17556.0
1212893880121060294,489,278.0,14962.0
1212974872781808273,178,47.0,18368.0
1213027158255885149,177,146.0,16983.0
1213078962610312802,746,173.0,14981.0
1213137843027383282,584,133.0,13920.0
1213210056918462988,1748,278.0,22915.0
1213242300952170356,275,115.0,17512.0
1209762126227348383,586,58.0,12983.0
1210002564144340543,4155,237.0,8636.0
1210054863016150123,566,326.0,12255.0
1214471070419041932,306,93.0,14095.0
1214478155363843346,52,,14911.0
1214478558280402548,52,36.0,14911.0
1214478928294155994,52,36.0,14911.0
1214479406267736723,52,36.0,14911.0
1218841378662582872,478,126.0,13057.0
1218845399095529002,465,122.0,13404.0
1214480664229985253,80,117.0,12862.0
1214486311067293119,183,71.0,12920.0
1214486987250117811,183,71.0,12920.0
1214487278089765906,367,67.0,14203.0
1214491724973053663,115,68.0,12232.0
1218891471303123283,348,26.0,13150.0
1218986470947678882,370,146.0,16500.0
1213288727949202646,675,154.0,20965.0
1213301762411378760,490,162.0,15509.0
1213364464605802277,1082,171.0,12471.0
1213384935138284062,1012,227.0,10333.0
1213425687995363001,713,219.0,10325.0
1213610526930326115,168,91.0,16121.0
1213627489640171136,495,56.0,11538.0
1213688904422343086,307,25.0,15307.0
1213689725021251921,223,56.0,14768.0
1219016339909757511,614,86.0,13818.0
1219100207830329728,138,,10174.0
1219216760016753934,788,125.0,12989.0
1214492079157445918,115,68.0,12232.0
1214492566511365282,115,68.0,12232.0
1214492924370864214,298,189.0,12201.0
1214493375312932244,115,68.0,12232.0
1214495260309473136,298,189.0,12201.0
1219585714107198771,1088,302.0,7796.0
1219603028752164840,378,63.0,15689.0
1219610547001943684,450,113.0,14928.0
1219610634967902800,413,136.0,15024.0
1219625120232103133,1190,177.0,13246.0
1213689867762090159,181,80.0,14818.0
1213689943023433475,250,,14962.0
1213722628230527276,310,241.0,15453.0
1213731743454095862,1268,67.0,15141.0
1213757375894958330,610,97.0,16745.0
1213762639596599602,429,2047.0,6007.0
1213825465241975734,330,104.0,11437.0
1219630411170805300,136,183.0,15347.0
1219646524673933372,266,91.0,15600.0
1214597720283848285,346,375.0,14287.0
1214609022039143562,228,51.0,15507.0
1214636499668232791,143,62.0,12017.0
1214703376004678973,572,124.0,10237.0
1214733721737055618,770,,25128.0
1215117964253947556,208,240.0,15076.0
1215125404349939405,600,,15968.0
1215192926699068019,959,222.0,15649.0
1215224488371019100,636,127.0,11776.0
1219756010828425878,94,68.0,13807.0
1219761487691460780,577,18.0,25273.0
1219811049883640695,417,144.0,11576.0
1219815548009925852,472,198.0,11521.0
1213830900403046409,222,92.0,14733.0
1213853309354315952,442,97.0,11425.0
1213866285243857575,332,10.0,13144.0
1213869313778119278,491,142.0,13412.0
1213871657453559546,462,424.0,14012.0
1213918539223846664,352,,4838.0
1213938382576828150,522,131.0,20043.0
1213993998633059525,803,243.0,11820.0
1219818636390744151,500,83.0,13053.0
1219972839146493519,1298,150.0,7257.0
1220219701909794208,423,306.0,11122.0
1220824017812826327,316,63.0,16563.0
1220949643970349162,666,114.0,13245.0
1215284534623966283,3037,360.0,22700.0
1215413949850091685,796,249.0,11379.0
1215457493984728693,416,53.0,13228.0
1215828458765595564,395,168.0,13234.0
1215883954729701156,307,97.0,15468.0
1215930899551057941,2285,463.0,8969.0
1216035212519458837,484,204.0,11476.0
1216120758101271029,844,18.0,15409.0
1221005306336413485,2917,137.0,8893.0
1221075409723204646,1136,1322.0,3715.0
1221111591131392265,302,,10864.0
1214007448847086508,94,68.0,13807.0
1214181323231993112,144,113.0,11963.0
1225745926945677821,2525,77.0,9141.0
1225950099262765039,311,141.0,11474.0
1226035407815319014,740,8.0,13811.0
1226083765946770554,675,75.0,20456.0
1226237301132622479,43,1087.0,8877.0
1226370528514229838,652,125.0,20700.0
1221121511065735881,1210,157.0,13227.0
1221699855812557434,1982,95.0,22515.0
1221732669615197799,706,126.0,11576.0
1216186927652289717,2622,1061.0,10434.0
1216441085886573375,233,47.0,13694.0
1216557850438762479,204,49.0,21303.0
1216589648560398579,59,32.0,13527.0
1216589694179074357,59,32.0,13527.0
1216590799837992383,59,32.0,13527.0
1216590837884600772,59,32.0,13527.0
1221844217141658479,316,94.0,24438.0
1226416679716855888,1813,627.0,1934.0
1226755115355469374,513,171.0,13561.0
1226759364639190356,291,,13875.0
1226759499890819869,317,186.0,13506.0
1226759753772948489,485,80.0,13266.0
1226762740359020857,513,171.0,13561.0
1226780451927503437,96,111.0,13834.0
